0.80972249;0.858467567;0.912172544;0.955214479;0.984326712
0.821743972;0.870187771;0.922044476;0.96194962;0.987506814
0.833162442;0.881071887;0.930890857;0.967706129;0.990048198
0.843988349;0.891157568;0.938799984;0.972616547;0.992076758
0.854234677;0.900484541;0.945856606;0.976798218;0.993694453
0.863916564;0.909093794;0.952141048;0.980354212;0.994983532
0.87305094;0.917026874;0.957728652;0.983374478;0.996010135
0.881656175;0.924325288;0.962689459;0.98593708;0.996827317
0.889751765;0.931030008;0.96708809;0.988109468;0.997477553
0.897358029;0.937181067;0.970983786;0.989949694;0.997994791
0.904495849;0.94281724;0.974430551;0.991507567;0.998406138
0.911186425;0.947975801;0.97747738;0.992825708;0.998733208
0.917451067;0.952692349;0.980168541;0.993940506;0.998993229
0.923311011;0.957000688;0.982543885;0.99488297;0.999199921
0.928787261;0.960932753;0.984639178;0.995679486;0.999364206
0.933900456;0.964518583;0.986486427;0.996352471;0.999494774
0.938670756;0.967786317;0.988114213;0.996920952;0.99959854
0.943117761;0.970762224;0.989548001;0.997401064;0.999681
0.947260428;0.973470753;0.990810438;0.997806478;0.999746527
0.951117028;0.975934589;0.991921638;0.998148768;0.999798597
0.954705098;0.978174733;0.992899435;0.998437729;0.999839972
0.958041417;0.98021058;0.993759625;0.998681645;0.999872848
0.961141993;0.982060008;0.994516183;0.998887521;0.999898971
0.964022053;0.983739464;0.995181464;0.999061277;0.999919727
0.966696046;0.985264056;0.995766379;0.999207916;0.99993622
0.969177654;0.986647642;0.996280557;0.999331664;0.999949324
0.971479804;0.987902916;0.996732493;0.99943609;0.999959735
0.973614685;0.98904149;0.997129673;0.999524207;0.999968008
0.975593774;0.990073979;0.997478697;0.99959856;0.999974581
0.977427858;0.991010073;0.997785375;0.999661298;0.999979804
0.979127063;0.991858613;0.998054823;0.999714234;0.999983953
0.98070088;0.992627657;0.998291543;0.999758898;0.99998725
0.982158193;0.993324544;0.9984995;0.999796583;0.99998987
0.983507313;0.993955959;0.998682176;0.999828379;0.999991951
0.984756001;0.994527978;0.998842639;0.999855206;0.999993605
0.985911504;0.99504613;0.998983583;0.999877839;0.999994919
0.986980576;0.995515439;0.999107379;0.999896935;0.999995963
0.987969515;0.995940469;0.999216108;0.999913047;0.999996792
0.988884181;0.996325365;0.999311602;0.999926639;0.999997451
0.989730029;0.996673889;0.99939547;0.999938108;0.999997975
